,response_date,user_id,nps_rating,source,nps_group
1266,2020-10-18,40621,10,email,promoter
1267,2020-10-18,31761,10,email,promoter
1268,2020-10-08,15372,9,email,promoter
1269,2020-11-04,27100,5,email,detractor
1270,2020-10-13,36606,3,email,detractor
1271,2020-10-27,33892,10,email,promoter
1272,2020-11-10,36208,9,email,promoter
1273,2020-10-03,44401,7,email,passive
1274,2020-10-05,40458,7,email,passive
1275,2020-11-16,42377,7,email,passive
1276,2020-10-15,37164,7,email,passive
1277,2020-12-13,37398,9,email,promoter
1278,2020-11-15,36950,10,email,promoter
1279,2020-11-04,48034,7,email,passive
1280,2020-12-29,22514,10,email,promoter
1281,2020-12-31,24106,4,email,detractor
1282,2020-12-01,39786,7,email,passive
1283,2020-10-07,17471,7,email,passive
1284,2020-10-24,23085,7,email,passive
1285,2020-12-31,48017,7,email,passive
1286,2020-12-24,41542,5,email,detractor
1287,2020-10-31,35465,9,email,promoter
1288,2020-10-31,34083,7,email,passive
1289,2020-12-16,11826,10,email,promoter
1290,2020-11-02,14283,5,email,detractor
1291,2020-12-17,17669,9,email,promoter
1292,2020-10-18,47595,7,email,passive
1293,2020-10-16,36594,10,email,promoter
1294,2020-12-31,46200,7,email,passive
1295,2020-12-03,19197,5,email,detractor
1296,2020-12-10,42236,10,email,promoter
1297,2020-10-01,43215,7,email,passive
1298,2020-11-10,17636,7,email,passive
1299,2020-11-03,34802,9,email,promoter
1300,2020-11-25,33147,10,email,promoter
1301,2020-11-10,43833,4,email,detractor
1302,2020-11-03,49211,6,email,detractor
1303,2020-10-23,22478,7,email,passive
1304,2020-10-25,27593,10,email,promoter
1305,2020-11-13,34121,9,email,promoter
1306,2020-12-23,10241,7,email,passive
1307,2020-11-11,40204,7,email,passive
1308,2020-10-28,27567,7,email,passive
1309,2020-10-21,12551,7,email,passive
1310,2020-11-24,40134,9,email,promoter
1311,2020-12-22,29432,10,email,promoter
1312,2020-10-07,33788,6,email,detractor
1313,2020-12-13,25470,9,email,promoter
1314,2020-10-11,20431,6,email,detractor
1315,2020-12-08,44076,10,email,promoter
1316,2020-12-15,33769,8,email,passive
1317,2020-11-11,30669,9,email,promoter
1318,2020-10-05,13374,10,email,promoter
1319,2020-11-05,48996,7,email,passive
1320,2020-10-22,48505,4,email,detractor
1321,2020-10-31,19070,8,email,passive
1322,2020-10-27,25896,7,email,passive
1323,2020-10-01,28942,10,email,promoter
1324,2020-12-03,14768,5,email,detractor
1325,2020-10-30,29277,9,email,promoter
1326,2020-10-19,44833,7,email,passive
1327,2020-12-23,24310,10,email,promoter
1328,2020-12-25,24538,7,email,passive
1329,2020-10-24,36462,7,email,passive
1330,2020-11-11,43042,7,email,passive
1331,2020-10-16,13877,8,email,passive
1332,2020-12-23,47456,9,email,promoter
1333,2020-10-13,21936,7,email,passive
1334,2020-11-03,20451,7,email,passive
1335,2020-10-27,40449,7,email,passive
1336,2020-11-01,38798,10,email,promoter
1337,2020-11-10,45479,9,email,promoter
1338,2020-12-09,29326,9,email,promoter
1339,2020-10-29,25957,10,email,promoter
1340,2020-10-09,32476,9,email,promoter
1341,2020-11-23,48279,4,email,detractor
1342,2020-10-21,30657,9,email,promoter
1343,2020-11-20,36709,7,email,passive
1344,2020-10-04,49726,10,email,promoter
1345,2020-11-05,36030,7,email,passive
1346,2020-10-12,41149,10,email,promoter
1347,2020-10-13,18881,10,email,promoter
1348,2020-11-28,33716,3,email,detractor
1349,2020-11-03,48823,8,email,passive
1350,2020-11-04,13687,8,email,passive
1351,2020-10-08,46554,10,email,promoter
1352,2020-10-08,35620,4,email,detractor
1353,2020-10-26,33528,7,email,passive
1354,2020-10-30,34690,7,email,passive
1355,2020-10-19,49130,2,email,detractor
1356,2020-10-13,36855,9,email,promoter
1357,2020-12-31,11493,8,email,passive
1358,2020-10-06,16732,9,email,promoter
1359,2020-10-18,46649,10,email,promoter
1360,2020-11-15,47943,8,email,passive
1361,2020-12-02,33570,10,email,promoter
1362,2020-10-19,11955,8,email,passive
1363,2020-11-29,19818,7,email,passive
1364,2020-10-04,30481,5,email,detractor
1365,2020-10-15,15228,7,email,passive
1366,2020-10-12,49274,7,email,passive
1367,2020-11-27,23079,10,email,promoter
1368,2020-11-01,29378,10,email,promoter
1369,2020-10-11,14521,7,email,passive
1370,2020-12-05,46257,8,email,passive
1371,2020-10-01,48517,6,email,detractor
1372,2020-12-15,25727,7,email,passive
1373,2020-11-23,14159,9,email,promoter
1374,2020-12-03,28130,9,email,promoter
1375,2020-12-11,11184,7,email,passive
1376,2020-11-10,22720,7,email,passive
1377,2020-11-03,15875,9,email,promoter
1378,2020-12-21,38237,10,email,promoter
1379,2020-12-19,45493,7,email,passive
1380,2020-11-07,45840,7,email,passive
1381,2020-10-27,29607,7,email,passive
1382,2020-11-17,25107,6,email,detractor
1383,2020-10-24,15458,7,email,passive
1384,2020-12-18,25565,9,email,promoter
1385,2020-12-23,40394,6,email,detractor
1386,2020-12-21,19721,6,email,detractor
1387,2020-12-02,22622,7,email,passive
1388,2020-10-03,14647,9,email,promoter
1389,2020-11-10,47379,9,email,promoter
1390,2020-10-31,38044,9,email,promoter
1391,2020-12-13,34243,0,email,detractor
1392,2020-11-11,43454,7,email,passive
1393,2020-10-21,38455,9,email,promoter
1394,2020-11-19,37753,7,email,passive
1395,2020-12-25,38806,10,email,promoter
1396,2020-12-07,38943,7,email,passive
1397,2020-10-06,11562,7,email,passive
1398,2020-11-26,19212,8,email,passive
1399,2020-11-05,33385,10,email,promoter
1400,2020-11-25,22527,5,email,detractor
1401,2020-12-27,39674,6,email,detractor
1402,2020-10-27,43261,10,email,promoter
1403,2020-12-27,23246,9,email,promoter
1404,2020-11-30,32275,7,email,passive
1405,2020-11-17,48639,7,email,passive
1406,2020-12-21,42771,7,email,passive
1407,2020-10-05,17068,4,email,detractor
1408,2020-11-11,43905,9,email,promoter
1409,2020-11-14,10188,9,email,promoter
1410,2020-12-22,19506,7,email,passive
1411,2020-11-18,34553,7,email,passive
1412,2020-12-06,16848,5,email,detractor
1413,2020-10-13,20096,9,email,promoter
1414,2020-12-05,20762,7,email,passive
1415,2020-12-06,49004,1,email,detractor
1416,2020-10-31,23927,7,email,passive
1417,2020-10-27,10608,9,email,promoter
1418,2020-12-29,28568,6,email,detractor
1419,2020-10-29,13016,3,email,detractor
1420,2020-12-06,18613,6,email,detractor
1421,2020-10-16,43958,9,email,promoter
1422,2020-12-04,32098,8,email,passive
1423,2020-12-20,14354,9,email,promoter
1424,2020-10-05,40362,10,email,promoter
1425,2020-12-19,11972,7,email,passive
1426,2020-10-19,27770,9,email,promoter
1427,2020-12-20,38612,10,email,promoter
1428,2020-12-09,31238,5,email,detractor
1429,2020-10-31,40934,7,email,passive
1430,2020-12-01,23780,9,email,promoter
1431,2020-11-17,41650,7,email,passive
1432,2020-10-26,42227,7,email,passive
1433,2020-11-14,40812,8,email,passive
1434,2020-11-19,11418,7,email,passive
1435,2020-12-12,28257,6,email,detractor
1436,2020-10-17,20621,7,email,passive
1437,2020-11-16,30337,7,email,passive
1438,2020-11-26,12875,3,email,detractor
1439,2020-10-22,23904,0,email,detractor
1440,2020-12-14,20151,7,email,passive
1441,2020-10-18,30186,7,email,passive
1442,2020-12-28,45426,9,email,promoter
1443,2020-12-25,12987,2,email,detractor
1444,2020-11-22,17483,10,email,promoter
1445,2020-12-09,45934,7,email,passive
1446,2020-10-02,45424,9,email,promoter
1447,2020-12-24,46297,7,email,passive
1448,2020-10-24,12361,7,email,passive
1449,2020-11-20,26391,3,email,detractor
1450,2020-10-24,46226,7,email,passive
1451,2020-10-01,30060,7,email,passive
1452,2020-12-13,25445,5,email,detractor
1453,2020-11-10,16467,6,email,detractor
1454,2020-10-04,16465,10,email,promoter
1455,2020-11-14,18427,5,email,detractor
1456,2020-12-29,37490,10,email,promoter
1457,2020-12-08,15827,7,email,passive
1458,2020-10-23,32023,9,email,promoter
1459,2020-12-23,32766,4,email,detractor
1460,2020-12-30,35859,10,email,promoter
1461,2020-11-09,35435,6,email,detractor
1462,2020-10-11,31767,5,email,detractor
1463,2020-11-28,25340,1,email,detractor
1464,2020-11-12,45254,9,email,promoter
1465,2020-12-05,31235,6,email,detractor
1466,2020-12-20,31658,4,email,detractor
1467,2020-11-27,26190,6,email,detractor
1468,2020-10-04,16894,7,email,passive
1469,2020-12-29,41364,2,email,detractor
1470,2020-12-01,33610,5,email,detractor
1471,2020-12-18,36185,6,email,detractor
1472,2020-10-21,43347,10,email,promoter
1473,2020-12-28,43524,8,email,passive
1474,2020-12-25,19838,5,email,detractor
1475,2020-11-07,49618,7,email,passive
1476,2020-11-05,40600,6,email,detractor
1477,2020-12-01,29024,5,email,detractor
1478,2020-12-30,21216,7,email,passive
1479,2020-12-15,43222,7,email,passive
1480,2020-12-28,23271,6,email,detractor
1481,2020-12-21,14292,9,email,promoter
1482,2020-10-11,11614,10,email,promoter
1483,2020-10-11,45767,7,email,passive
1484,2020-11-14,13281,7,email,passive
1485,2020-11-07,24983,3,email,detractor
1486,2020-11-23,10395,8,email,passive
1487,2020-11-25,12930,9,email,promoter
1488,2020-11-03,44292,9,email,promoter
1489,2020-12-07,46609,8,email,passive
1490,2020-12-20,44844,8,email,passive
1491,2020-11-29,11279,7,email,passive
1492,2020-10-23,35680,10,email,promoter
1493,2020-10-15,26342,9,email,promoter
1494,2020-12-26,30111,7,email,passive
1495,2020-11-07,12904,6,email,detractor
1496,2020-12-23,31477,10,email,promoter
1497,2020-12-14,25418,9,email,promoter
1498,2020-11-20,32316,1,email,detractor
1499,2020-10-10,33079,6,email,detractor
1500,2020-12-28,25452,8,email,passive
1501,2020-10-11,46423,9,email,promoter
1502,2020-12-10,20404,6,email,detractor
1503,2020-12-10,22994,9,email,promoter
1504,2020-11-30,10292,9,email,promoter
1505,2020-10-20,18612,3,email,detractor
1506,2020-10-21,47829,8,email,passive
1507,2020-11-18,22686,10,email,promoter
1508,2020-11-17,16778,9,email,promoter
1509,2020-11-18,38251,9,email,promoter
1510,2020-12-11,26728,7,email,passive
1511,2020-12-02,40724,3,email,detractor
1512,2020-11-04,39961,8,email,passive
1513,2020-11-19,18116,10,email,promoter
1514,2020-12-07,26713,10,email,promoter
1515,2020-11-12,30731,9,email,promoter
1516,2020-11-01,28948,10,email,promoter
1517,2020-11-23,15862,7,email,passive
1518,2020-12-05,10972,10,email,promoter
1519,2020-11-20,10257,8,email,passive
1520,2020-12-15,19561,10,email,promoter
1521,2020-11-23,22069,9,email,promoter
1522,2020-12-12,17688,3,email,detractor
1523,2020-12-24,12730,7,email,passive
1524,2020-10-05,14232,10,email,promoter
1525,2020-10-25,17514,9,email,promoter
1526,2020-12-25,45294,5,email,detractor
1527,2020-11-22,49794,10,email,promoter
1528,2020-12-04,14450,7,email,passive
1529,2020-12-07,17344,7,email,passive
1530,2020-12-11,26858,10,email,promoter
1531,2020-11-20,35502,3,email,detractor
1532,2020-10-03,16331,7,email,passive
1533,2020-11-07,13055,7,email,passive
1534,2020-10-19,22318,7,email,passive
1535,2020-11-09,20561,5,email,detractor
1536,2020-11-05,37636,7,email,passive
1537,2020-12-05,11988,9,email,promoter
1538,2020-10-17,17405,9,email,promoter
1539,2020-10-18,16974,10,email,promoter
1540,2020-10-10,48131,9,email,promoter
1541,2020-10-25,41527,6,email,detractor
1542,2020-12-31,19800,6,email,detractor
1543,2020-11-22,42939,7,email,passive
1544,2020-11-10,14497,7,email,passive
1545,2020-10-19,48220,7,email,passive
1546,2020-11-07,22041,10,email,promoter
1547,2020-11-12,16494,2,email,detractor
1548,2020-11-24,14964,7,email,passive
1549,2020-12-12,17343,9,email,promoter
1550,2020-11-01,10916,7,email,passive
1551,2020-10-29,31237,5,email,detractor
1552,2020-12-03,18905,10,email,promoter
1553,2020-12-02,21054,7,email,passive
1554,2020-10-28,46279,9,email,promoter
1555,2020-12-25,48151,6,email,detractor
1556,2020-11-14,49409,6,email,detractor
1557,2020-12-09,44891,10,email,promoter
1558,2020-10-08,20738,8,email,passive
1559,2020-11-06,33572,9,email,promoter
1560,2020-11-05,42076,6,email,detractor
1561,2020-10-06,39337,10,email,promoter
1562,2020-11-16,45272,7,email,passive
1563,2020-11-13,11055,9,email,promoter
1564,2020-10-23,35753,10,email,promoter
1565,2020-10-21,43740,9,email,promoter
1566,2020-11-28,48297,10,email,promoter
1567,2020-12-13,48499,7,email,passive
1568,2020-11-14,21930,1,email,detractor
1569,2020-12-10,23402,10,email,promoter
1570,2020-10-17,38938,9,email,promoter
1571,2020-10-17,28720,7,email,passive
1572,2020-11-24,43411,6,email,detractor
1573,2020-11-02,44825,1,email,detractor
1574,2020-10-23,34403,7,email,passive
1575,2020-11-09,41568,6,email,detractor
1576,2020-12-27,18333,7,email,passive
1577,2020-11-06,40769,7,email,passive
1578,2020-11-17,35459,2,email,detractor
1579,2020-10-26,34110,7,email,passive
1580,2020-11-14,45487,7,email,passive
1581,2020-11-07,12125,5,email,detractor
1582,2020-12-01,45302,9,email,promoter
1583,2020-12-08,37346,9,email,promoter
1584,2020-10-30,40055,10,email,promoter
1585,2020-12-18,19471,8,email,passive
1586,2020-11-30,31434,7,email,passive
1587,2020-12-16,18797,2,email,detractor
1588,2020-12-12,36616,7,email,passive
1589,2020-12-15,10765,1,email,detractor
1590,2020-12-29,24758,10,email,promoter
1591,2020-12-04,11771,2,email,detractor
1592,2020-12-08,39843,5,email,detractor
1593,2020-12-08,36758,10,email,promoter
1594,2020-10-02,36142,8,email,passive
1595,2020-11-19,19566,2,email,detractor
1596,2020-10-02,24895,10,email,promoter
1597,2020-10-27,12172,7,email,passive
1598,2020-12-26,19591,9,email,promoter
1599,2020-12-11,13905,10,email,promoter
1600,2020-11-28,34258,7,email,passive
1601,2020-11-09,34701,9,email,promoter
1602,2020-12-29,27121,7,email,passive
1603,2020-10-10,21338,7,email,passive
1604,2020-10-01,42385,3,email,detractor
1605,2020-12-14,21579,8,email,passive
1606,2020-10-26,21887,10,email,promoter
1607,2020-10-22,36328,8,email,passive
1608,2020-10-02,24483,1,email,detractor
1609,2020-11-19,39570,3,email,detractor
1610,2020-12-18,47094,7,email,passive
1611,2020-11-25,18411,7,email,passive
1612,2020-11-27,18214,7,email,passive
1613,2020-10-17,36271,9,email,promoter
1614,2020-10-22,18130,7,email,passive
1615,2020-10-19,44424,9,email,promoter
1616,2020-11-15,10704,7,email,passive
1617,2020-10-15,23799,7,email,passive
1618,2020-10-21,34709,7,email,passive
1619,2020-11-01,33403,9,email,promoter
1620,2020-12-13,26145,3,email,detractor
1621,2020-12-17,16382,7,email,passive
1622,2020-10-27,29543,7,email,passive
1623,2020-11-12,46220,3,email,detractor
1624,2020-12-01,23332,5,email,detractor
1625,2020-10-10,47461,9,email,promoter
1626,2020-12-14,23702,2,email,detractor
1627,2020-10-18,35040,9,email,promoter
1628,2020-10-13,41555,7,email,passive
1629,2020-11-27,44521,6,email,detractor
1630,2020-11-19,21311,9,email,promoter
1631,2020-12-04,35881,7,email,passive
1632,2020-10-07,20917,0,email,detractor
1633,2020-12-30,34593,10,email,promoter
1634,2020-11-29,12939,9,email,promoter
1635,2020-12-23,47260,9,email,promoter
1636,2020-11-03,16451,7,email,passive
1637,2020-10-08,44816,9,email,promoter
1638,2020-12-19,37317,10,email,promoter
1639,2020-10-06,47577,6,email,detractor
1640,2020-12-19,35961,7,email,passive
1641,2020-10-27,33765,6,email,detractor
1642,2020-11-23,32263,9,email,promoter
1643,2020-10-02,34865,5,email,detractor
1644,2020-11-22,43947,10,email,promoter
1645,2020-12-02,36429,9,email,promoter
1646,2020-12-10,21576,8,email,passive
1647,2020-11-26,40212,7,email,passive
1648,2020-10-24,43690,9,email,promoter
1649,2020-11-04,46181,2,email,detractor
1650,2020-12-18,32934,9,email,promoter
1651,2020-11-18,12472,9,email,promoter
1652,2020-12-08,10369,0,email,detractor
1653,2020-11-11,26216,3,email,detractor
1654,2020-10-07,33762,4,email,detractor
1655,2020-12-05,27339,6,email,detractor
1656,2020-10-30,41801,7,email,passive
1657,2020-10-09,27393,3,email,detractor
1658,2020-10-30,45402,4,email,detractor
1659,2020-12-29,41583,10,email,promoter
1660,2020-12-14,20806,6,email,detractor
1661,2020-11-15,21807,9,email,promoter
1662,2020-10-20,26453,8,email,passive
1663,2020-11-28,12221,9,email,promoter
1664,2020-10-08,13158,10,email,promoter
1665,2020-10-19,15550,10,email,promoter
1666,2020-11-27,37248,10,email,promoter
1667,2020-10-15,28133,7,email,passive
1668,2020-12-31,12619,7,email,passive
1669,2020-11-28,45664,7,email,passive
1670,2020-12-02,47349,7,email,passive
1671,2020-12-05,34379,10,email,promoter
1672,2020-10-28,43194,7,email,passive
1673,2020-12-14,29797,8,email,passive
1674,2020-12-29,24794,10,email,promoter
1675,2020-10-19,11328,9,email,promoter
1676,2020-10-27,48110,9,email,promoter
1677,2020-12-08,36778,10,email,promoter
1678,2020-10-09,46325,9,email,promoter
1679,2020-11-14,35584,7,email,passive
1680,2020-12-23,46440,7,email,passive
1681,2020-11-11,11763,9,email,promoter
1682,2020-11-17,22166,4,email,detractor
1683,2020-11-27,38243,9,email,promoter
1684,2020-11-07,27808,9,email,promoter
1685,2020-10-27,15049,1,email,detractor
1686,2020-10-06,34577,9,email,promoter
1687,2020-11-06,19708,10,email,promoter
1688,2020-12-23,21850,10,email,promoter
1689,2020-10-02,20861,7,email,passive
1690,2020-11-14,45379,7,email,passive
1691,2020-11-08,13836,5,email,detractor
1692,2020-10-10,39052,7,email,passive
1693,2020-11-13,21739,9,email,promoter
1694,2020-10-11,23039,9,email,promoter
1695,2020-11-03,22947,7,email,passive
1696,2020-10-05,33374,7,email,passive
1697,2020-12-25,23965,10,email,promoter
1698,2020-10-27,12440,1,email,detractor
1699,2020-12-02,20058,7,email,passive
1700,2020-11-06,39899,7,email,passive
1701,2020-12-31,33678,1,email,detractor
1702,2020-11-03,12428,7,email,passive
1703,2020-10-18,47986,10,email,promoter
1704,2020-12-12,35419,9,email,promoter
1705,2020-11-24,31591,7,email,passive
1706,2020-11-24,32125,7,email,passive
1707,2020-11-11,25772,7,email,passive
1708,2020-10-04,36025,7,email,passive
1709,2020-10-07,40820,8,email,passive
1710,2020-10-08,31146,9,email,promoter
1711,2020-11-08,18516,10,email,promoter
1712,2020-11-06,10161,10,email,promoter
1713,2020-10-30,42120,8,email,passive
1714,2020-11-23,23195,9,email,promoter
1715,2020-10-16,27589,2,email,detractor
1716,2020-10-18,37763,9,email,promoter
1717,2020-11-22,18346,7,email,passive
1718,2020-12-13,42149,8,email,passive
1719,2020-12-24,15451,9,email,promoter
1720,2020-10-22,13621,5,email,detractor
1721,2020-10-13,16765,7,email,passive
1722,2020-12-07,47438,6,email,detractor
1723,2020-11-16,41709,7,email,passive
1724,2020-11-17,38172,7,email,passive
1725,2020-11-02,25876,9,email,promoter
1726,2020-10-01,15162,7,email,passive
1727,2020-12-03,15714,7,email,passive
1728,2020-10-28,40094,4,email,detractor
1729,2020-10-19,25775,9,email,promoter
1730,2020-10-07,17526,5,email,detractor
1731,2020-12-06,30635,6,email,detractor
1732,2020-10-10,28983,9,email,promoter
1733,2020-11-08,21332,7,email,passive
1734,2020-11-25,27685,6,email,detractor
1735,2020-10-10,43020,9,email,promoter
1736,2020-12-17,49200,7,email,passive
1737,2020-12-11,47459,9,email,promoter
1738,2020-10-09,29716,10,email,promoter
1739,2020-10-31,27668,6,email,detractor
1740,2020-10-12,26532,10,email,promoter
1741,2020-11-19,25715,10,email,promoter
1742,2020-11-29,41961,7,email,passive
1743,2020-12-27,19695,9,email,promoter
1744,2020-11-06,27417,10,email,promoter
1745,2020-12-21,41760,3,email,detractor
1746,2020-10-15,46197,10,email,promoter
1747,2020-11-20,24432,10,email,promoter
1748,2020-10-08,45147,10,email,promoter
1749,2020-11-16,41500,7,email,passive
1750,2020-12-25,19528,10,email,promoter
1751,2020-11-24,13211,10,email,promoter
1752,2020-12-27,48471,9,email,promoter
1753,2020-10-03,49846,7,email,passive
1754,2020-12-08,18398,5,email,detractor
1755,2020-12-10,29710,10,email,promoter
1756,2020-10-24,12595,9,email,promoter
1757,2020-10-22,17017,10,email,promoter
1758,2020-11-09,15508,10,email,promoter
1759,2020-11-22,38098,4,email,detractor
1760,2020-10-06,23073,6,email,detractor
1761,2020-11-24,31083,2,email,detractor
1762,2020-10-01,25701,10,email,promoter
1763,2020-10-15,37362,7,email,passive
1764,2020-11-30,15744,10,email,promoter
1765,2020-10-02,25375,10,email,promoter
1766,2020-10-10,29387,6,email,detractor
1767,2020-12-30,28814,3,email,detractor
1768,2020-10-13,28348,6,email,detractor
1769,2020-12-25,20131,6,email,detractor
1770,2020-11-18,35816,5,email,detractor
1771,2020-10-06,17806,9,email,promoter
1772,2020-10-20,13153,9,email,promoter
1773,2020-11-30,35091,9,email,promoter
1774,2020-11-08,43538,8,email,passive
1775,2020-11-18,15090,7,email,passive
1776,2020-10-06,32487,3,email,detractor
1777,2020-10-20,12338,7,email,passive
1778,2020-10-13,33895,7,email,passive
1779,2020-12-09,24833,7,email,passive
1780,2020-11-01,37612,9,email,promoter
1781,2020-12-10,33196,10,email,promoter
1782,2020-10-05,17158,9,email,promoter
1783,2020-11-01,21316,8,email,passive
1784,2020-10-15,45820,8,email,passive
1785,2020-10-04,34916,9,email,promoter
1786,2020-12-25,37656,10,email,promoter
1787,2020-10-08,16999,7,email,passive
1788,2020-10-03,13183,6,email,detractor
1789,2020-10-20,36585,10,email,promoter
1790,2020-11-25,28831,7,email,passive
1791,2020-11-02,27850,9,email,promoter
1792,2020-10-02,29137,7,email,passive
1793,2020-12-09,15726,0,email,detractor
1794,2020-12-01,47413,7,email,passive
1795,2020-11-20,13045,4,email,detractor
1796,2020-10-15,13019,9,email,promoter
1797,2020-12-19,46858,2,email,detractor
1798,2020-10-09,20455,9,email,promoter
1799,2020-10-27,39511,10,email,promoter
1800,2020-12-14,11583,7,email,passive
1801,2020-11-08,13262,10,email,promoter
1802,2020-11-18,26289,10,email,promoter
1803,2020-12-31,25731,7,email,passive
1804,2020-11-12,49596,6,email,detractor
1805,2020-11-07,30210,10,email,promoter
1806,2020-10-31,22667,8,email,passive
1807,2020-12-12,42712,10,email,promoter
1808,2020-11-30,27403,9,email,promoter
1809,2020-11-05,22053,10,email,promoter
1810,2020-11-26,40314,2,email,detractor
1811,2020-12-23,35202,10,email,promoter
1812,2020-12-26,39798,7,email,passive
1813,2020-11-28,19863,2,email,detractor
1814,2020-10-22,38854,7,email,passive
1815,2020-11-14,48776,9,email,promoter
1816,2020-12-09,27654,10,email,promoter
1817,2020-10-13,41018,5,email,detractor
1818,2020-10-22,49890,9,email,promoter
1819,2020-10-24,10016,8,email,passive
1820,2020-12-31,38185,7,email,passive
1821,2020-11-03,39804,9,email,promoter
1822,2020-12-11,28341,10,email,promoter
1823,2020-11-17,13111,5,email,detractor
1824,2020-11-26,40906,8,email,passive
1825,2020-12-20,44606,4,email,detractor
1826,2020-10-24,42907,10,email,promoter
1827,2020-11-07,13495,10,email,promoter
1828,2020-10-23,12732,9,email,promoter
1829,2020-10-29,36403,10,email,promoter
1830,2020-12-29,36302,7,email,passive
1831,2020-11-21,18195,5,email,detractor
1832,2020-10-10,31990,5,email,detractor
1833,2020-12-31,49905,10,email,promoter
1834,2020-12-19,25859,2,email,detractor
1835,2020-10-17,21778,3,email,detractor
1836,2020-12-18,47353,10,email,promoter
1837,2020-10-28,43857,9,email,promoter
1838,2020-12-20,11665,7,email,passive
1839,2020-10-05,48863,7,email,passive
1840,2020-12-10,49967,5,email,detractor
1841,2020-11-22,27019,9,email,promoter
1842,2020-10-02,44224,7,email,passive
1843,2020-11-12,17187,10,email,promoter
1844,2020-11-06,47267,10,email,promoter
1845,2020-10-22,45509,10,email,promoter
1846,2020-10-06,17141,6,email,detractor
1847,2020-10-05,41330,10,email,promoter
1848,2020-10-28,13872,7,email,passive
1849,2020-12-18,27101,2,email,detractor
1850,2020-11-25,22366,10,email,promoter
1851,2020-11-14,36103,5,email,detractor
1852,2020-10-23,13854,9,email,promoter
1853,2020-10-31,48234,7,email,passive
1854,2020-10-27,46223,10,email,promoter
1855,2020-11-30,33113,9,email,promoter
1856,2020-10-16,42277,5,email,detractor
1857,2020-12-14,45562,10,email,promoter
1858,2020-12-08,47490,4,email,detractor
1859,2020-12-28,18010,8,email,passive
1860,2020-11-03,31315,7,email,passive
1861,2020-12-16,38228,7,email,passive
1862,2020-12-20,34784,5,email,detractor
1863,2020-12-28,48164,7,email,passive
1864,2020-11-01,47675,10,email,promoter
1865,2020-10-20,24023,9,email,promoter
1866,2020-10-21,14238,9,email,promoter
1867,2020-12-14,10314,6,email,detractor
1868,2020-11-01,43295,7,email,passive
1869,2020-10-28,35682,7,email,passive
1870,2020-11-14,14148,7,email,passive
1871,2020-11-29,20850,10,email,promoter
1872,2020-12-31,21438,9,email,promoter
1873,2020-11-25,42782,10,email,promoter
1874,2020-11-29,26357,10,email,promoter
1875,2020-11-01,16697,9,email,promoter
1876,2020-12-31,18364,6,email,detractor
1877,2020-10-27,10663,8,email,passive
1878,2020-12-24,42822,6,email,detractor
1879,2020-10-21,34863,5,email,detractor
1880,2020-12-19,43385,10,email,promoter
1881,2020-10-10,18372,10,email,promoter
1882,2020-11-08,38107,10,email,promoter
1883,2020-12-11,49655,9,email,promoter
1884,2020-11-18,35689,10,email,promoter
1885,2020-11-23,16481,8,email,passive
1886,2020-12-03,21068,10,email,promoter
1887,2020-11-01,47774,9,email,promoter
1888,2020-11-24,17159,10,email,promoter
1889,2020-12-01,31141,7,email,passive
1890,2020-10-29,16977,9,email,promoter
1891,2020-11-26,27757,9,email,promoter
1892,2020-11-13,42424,10,email,promoter
1893,2020-10-24,45384,6,email,detractor
1894,2020-12-31,22227,9,email,promoter
1895,2020-10-26,17616,1,email,detractor
1896,2020-10-04,20563,10,email,promoter
1897,2020-12-19,47572,8,email,passive
1898,2020-12-24,45830,5,email,detractor
1899,2020-11-23,36181,9,email,promoter
1900,2020-12-30,36601,4,email,detractor
1901,2020-12-27,10743,9,email,promoter
1902,2020-11-22,26720,7,email,passive
1903,2020-12-19,22432,10,email,promoter
1904,2020-12-21,37927,10,email,promoter
1905,2020-11-03,16526,7,email,passive
1906,2020-12-31,49373,10,email,promoter
1907,2020-10-15,42991,7,email,passive
1908,2020-10-22,47680,10,email,promoter
1909,2020-10-05,33359,9,email,promoter
1910,2020-10-28,11289,9,email,promoter
1911,2020-12-02,29821,7,email,passive
1912,2020-12-23,47968,9,email,promoter
1913,2020-12-19,32168,7,email,passive
1914,2020-10-04,35616,10,email,promoter
1915,2020-12-03,37488,9,email,promoter
1916,2020-11-05,31151,7,email,passive
1917,2020-11-05,30144,7,email,passive
1918,2020-10-25,46356,9,email,promoter
1919,2020-12-02,19167,6,email,detractor
1920,2020-12-12,21352,10,email,promoter
1921,2020-10-11,45131,10,email,promoter
1922,2020-11-18,29291,9,email,promoter
1923,2020-10-04,14907,10,email,promoter
1924,2020-12-17,34234,10,email,promoter
1925,2020-12-15,40210,7,email,passive
1926,2020-11-01,36761,9,email,promoter
1927,2020-10-05,30045,9,email,promoter
1928,2020-12-30,42553,10,email,promoter
1929,2020-10-18,48324,7,email,passive
1930,2020-10-25,26806,2,email,detractor
1931,2020-10-20,14620,9,email,promoter
1932,2020-10-13,12055,6,email,detractor
1933,2020-12-01,48336,9,email,promoter
1934,2020-11-14,37442,4,email,detractor
1935,2020-12-17,41145,10,email,promoter
1936,2020-11-09,26461,9,email,promoter
1937,2020-12-13,16806,7,email,passive
1938,2020-10-30,11446,9,email,promoter
1939,2020-10-31,43631,7,email,passive
1940,2020-10-14,43058,6,email,detractor
1941,2020-10-25,29372,9,email,promoter
